id,city_id,location_id,camera_id,co,no2,so2,o3,pm25,pm10,temp,hum,time,ver,lat,lon,created
19,2,9,450,6.8,6.03,0,0.2,38,51,17.53,24.15,12/10/22 17:49,-1,43.212825,76.920813,12/10/22 11:49
10,2,781,5779,9.19,5.71,0,0.67,49,57,19.22,22.41,12/10/22 17:49,-1,43.214086,76.898003,12/10/22 11:48
12,2,780,4571,8.89,0,0,0.65,43,50,18.38,21.15,12/10/22 17:49,-1,43.199581,76.894464,12/10/22 11:48
14,2,337,1724,16.2,5.34,0,0,66,68,18.87,22.85,12/10/22 17:49,-1,43.24417,76.915991,12/10/22 11:48
15,2,2,420,10.89,0,0,0.89,49,53,19.11,19.58,12/10/22 17:49,-1,43.238362,76.889989,12/10/22 11:48
18,2,741,4553,3.79,0.69,0,0.85,34,39,17.92,21.93,12/10/22 17:49,-1,43.237604,76.934758,12/10/22 11:48
11,2,334,1695,8.39,0.69,0,0.74,41,44,19.16,19.82,12/10/22 17:48,-1,43.235258,76.90451,12/10/22 11:48
13,2,285,1378,3.79,0.05,0,0.21,27,31,17.68,20.7,12/10/22 17:48,-1,43.203173,76.86691,12/10/22 11:48
17,2,802,4429,10.1,0,0,1.03,59,69,19.24,22.08,12/10/22 17:48,-1,43.241658,76.93755,12/10/22 11:48
19,2,9,450,6.8,6.03,0,0.2,38,51,17.54,24.25,12/10/22 17:48,-1,43.212825,76.920813,12/10/22 11:48
10,2,781,5779,9.19,5.71,0,0,49,57,19.23,22.25,12/10/22 17:48,-1,43.214086,76.898003,12/10/22 11:48
12,2,780,4571,8.89,0,0,0.65,43,50,18.38,21.13,12/10/22 17:48,-1,43.199581,76.894464,12/10/22 11:48
14,2,337,1724,16.2,5.34,0,1.09,66,68,18.87,22.97,12/10/22 17:48,-1,43.24417,76.915991,12/10/22 11:48
15,2,2,420,10.89,0,0,0.89,49,53,19.1,19.64,12/10/22 17:48,-1,43.238362,76.889989,12/10/22 11:48
18,2,741,4553,3.79,0.68,0,0.85,34,39,17.92,21.91,12/10/22 17:48,-1,43.237604,76.934758,12/10/22 11:48
11,2,334,1695,8.39,0.69,0,0.73,37,40,19.15,19.83,12/10/22 17:48,-1,43.235258,76.90451,12/10/22 11:48
13,2,285,1378,3.79,0.05,0,0.21,27,31,17.67,20.67,12/10/22 17:48,-1,43.203173,76.86691,12/10/22 11:48
17,2,802,4429,10.19,0,0,1.03,59,69,19.25,22.11,12/10/22 17:48,-1,43.241658,76.93755,12/10/22 11:48
19,2,9,450,6.8,6.01,0,0.21,38,51,17.54,24.31,12/10/22 17:48,-1,43.212825,76.920813,12/10/22 11:48
10,2,781,5779,9.19,5.69,0,0.67,49,57,19.23,22.11,12/10/22 17:48,-1,43.214086,76.898003,12/10/22 11:48
12,2,780,4571,9,0,0,0.65,43,50,18.37,21.12,12/10/22 17:48,-1,43.199581,76.894464,12/10/22 11:48
14,2,337,1724,16.2,5.34,0,0,78,92,18.88,23.06,12/10/22 17:48,-1,43.24417,76.915991,12/10/22 11:48
15,2,2,420,10.89,0,0,0.89,49,53,19.1,19.72,12/10/22 17:48,-1,43.238362,76.889989,12/10/22 11:48
18,2,741,4553,3.79,0.68,0,0.85,34,39,17.9,21.87,12/10/22 17:48,-1,43.237604,76.934758,12/10/22 11:48
11,2,334,1695,8.39,0.69,0,0.73,37,40,19.15,19.83,12/10/22 17:48,-1,43.235258,76.90451,12/10/22 11:48
13,2,285,1378,3.79,0.05,0,0.15,27,31,17.68,20.62,12/10/22 17:48,-1,43.203173,76.86691,12/10/22 11:48
17,2,802,4429,10.19,0,0,1.03,59,69,19.26,22.17,12/10/22 17:48,-1,43.241658,76.93755,12/10/22 11:48
19,2,9,450,6.8,6.01,0,0,38,51,17.54,24.3,12/10/22 17:48,-1,43.212825,76.920813,12/10/22 11:48
10,2,781,5779,9.1,5.69,0,0,49,57,19.24,21.99,12/10/22 17:48,-1,43.214086,76.898003,12/10/22 11:48
12,2,780,4571,9.1,0,0,0.65,43,50,18.37,21.11,12/10/22 17:48,-1,43.199581,76.894464,12/10/22 11:48
14,2,337,1724,16.2,5.34,0,1.09,78,92,18.88,23.12,12/10/22 17:48,-1,43.24417,76.915991,12/10/22 11:48
15,2,2,420,10.89,0,0,0.89,49,53,19.09,19.73,12/10/22 17:48,-1,43.238362,76.889989,12/10/22 11:48
18,2,741,4553,3.79,0.68,0,0.85,34,39,17.9,21.86,12/10/22 17:48,-1,43.237604,76.934758,12/10/22 11:48
11,2,334,1695,8.39,0.69,0,0.73,37,40,19.14,19.86,12/10/22 17:48,-1,43.235258,76.90451,12/10/22 11:48
13,2,285,1378,3.79,0.05,0,0.2,27,31,17.69,20.52,12/10/22 17:48,-1,43.203173,76.86691,12/10/22 11:48
17,2,802,4429,10.19,0,0,1.03,59,69,19.27,22.19,12/10/22 17:48,-1,43.241658,76.93755,12/10/22 11:48
19,2,9,450,6.8,6.01,0,0.21,38,51,17.54,24.26,12/10/22 17:48,-1,43.212825,76.920813,12/10/22 11:48
10,2,781,5779,9.1,5.67,0,0.66,49,57,19.24,21.98,12/10/22 17:48,-1,43.214086,76.898003,12/10/22 11:48
12,2,780,4571,9.19,0,0,0.65,43,50,18.38,21.1,12/10/22 17:48,-1,43.199581,76.894464,12/10/22 11:48
18,2,741,4553,3.79,0.68,0,0.85,34,39,17.89,21.85,12/10/22 17:48,-1,43.237604,76.934758,12/10/22 11:48
11,2,334,1695,8.39,0.7,0,0.73,37,40,19.14,19.87,12/10/22 17:48,-1,43.235258,76.90451,12/10/22 11:48
13,2,285,1378,3.79,0.05,0,0.14,27,31,17.71,20.48,12/10/22 17:48,-1,43.203173,76.86691,12/10/22 11:48
17,2,802,4429,10.19,0,0,1.03,59,69,19.27,22.19,12/10/22 17:48,-1,43.241658,76.93755,12/10/22 11:48
19,2,9,450,6.8,6.01,0,0.21,38,51,17.53,24.21,12/10/22 17:48,-1,43.212825,76.920813,12/10/22 11:48
10,2,781,5779,9.1,5.67,0,0,49,57,19.24,21.98,12/10/22 17:48,-1,43.214086,76.898003,12/10/22 11:48
12,2,780,4571,9.19,0,0,0.65,43,50,18.39,21.09,12/10/22 17:48,-1,43.199581,76.894464,12/10/22 11:48
14,2,337,1724,16.29,5.34,0,1.09,78,92,18.87,23.21,12/10/22 17:48,-1,43.24417,76.915991,12/10/22 11:48
15,2,2,420,11,0,0,0.89,49,53,19.07,19.72,12/10/22 17:48,-1,43.238362,76.889989,12/10/22 11:48
18,2,741,4553,3.79,0.68,0,0.85,34,39,17.88,21.87,12/10/22 17:48,-1,43.237604,76.934758,12/10/22 11:48
11,2,334,1695,8.39,0.7,0,0.73,37,40,19.13,19.88,12/10/22 17:48,-1,43.235258,76.90451,12/10/22 11:48
13,2,285,1378,3.79,0.05,0,0.2,27,31,17.71,20.46,12/10/22 17:48,-1,43.203173,76.86691,12/10/22 11:48
17,2,802,4429,10.3,0,0,1.03,59,69,19.27,22.17,12/10/22 17:48,-1,43.241658,76.93755,12/10/22 11:48
19,2,9,450,6.8,6.01,0,0,38,51,17.53,24.23,12/10/22 17:48,-1,43.212825,76.920813,12/10/22 11:48
10,2,781,5779,9.1,5.65,0,0.66,49,57,19.24,21.99,12/10/22 17:48,-1,43.214086,76.898003,12/10/22 11:48
12,2,780,4571,9.3,0,0,0.65,43,50,18.38,21.09,12/10/22 17:48,-1,43.199581,76.894464,12/10/22 11:48
14,2,337,1724,16.29,5.32,0,1.09,78,92,18.87,23.27,12/10/22 17:48,-1,43.24417,76.915991,12/10/22 11:48
15,2,2,420,11,0,0,0.9,49,53,19.06,19.72,12/10/22 17:48,-1,43.238362,76.889989,12/10/22 11:48
18,2,741,4553,3.79,0.68,0,0.85,34,39,17.87,21.87,12/10/22 17:48,-1,43.237604,76.934758,12/10/22 11:48
11,2,334,1695,8.39,0.7,0,0.73,37,40,19.12,19.87,12/10/22 17:48,-1,43.235258,76.90451,12/10/22 11:48
17,2,802,4429,10.3,0,0,1.02,59,69,19.26,22.14,12/10/22 17:48,-1,43.241658,76.93755,12/10/22 11:48
19,2,9,450,6.8,6.01,0,0.21,38,51,17.54,24.28,12/10/22 17:48,-1,43.212825,76.920813,12/10/22 11:48
10,2,781,5779,9.1,5.65,0,0,49,57,19.25,21.97,12/10/22 17:48,-1,43.214086,76.898003,12/10/22 11:48
12,2,780,4571,9.3,0,0,0.65,43,50,18.38,21.04,12/10/22 17:48,-1,43.199581,76.894464,12/10/22 11:48
14,2,337,1724,16.29,5.32,0,1.09,78,92,18.86,23.3,12/10/22 17:48,-1,43.24417,76.915991,12/10/22 11:48
15,2,2,420,11.1,0,0,0.9,49,53,19.06,19.68,12/10/22 17:48,-1,43.238362,76.889989,12/10/22 11:48
18,2,741,4553,3.79,0.68,0,0.17,34,39,17.87,21.85,12/10/22 17:48,-1,43.237604,76.934758,12/10/22 11:48
11,2,334,1695,8.39,0.7,0,0.01,37,40,19.12,19.88,12/10/22 17:48,-1,43.235258,76.90451,12/10/22 11:48
13,2,285,1378,3.79,0.05,0,0.14,27,31,17.71,20.44,12/10/22 17:48,-1,43.203173,76.86691,12/10/22 11:48
17,2,802,4429,10.3,0,0,1.02,59,69,19.27,22.1,12/10/22 17:48,-1,43.241658,76.93755,12/10/22 11:48
19,2,9,450,6.8,6.01,0,0.21,38,51,17.54,24.3,12/10/22 17:48,-1,43.212825,76.920813,12/10/22 11:48
10,2,781,5779,9,5.65,0,0.65,49,57,19.26,21.98,12/10/22 17:48,-1,43.214086,76.898003,12/10/22 11:48
12,2,780,4571,9.39,0,0,0.65,43,50,18.37,21.01,12/10/22 17:48,-1,43.199581,76.894464,12/10/22 11:48
14,2,337,1724,16.29,5.32,0,1.09,78,92,18.87,23.32,12/10/22 17:48,-1,43.24417,76.915991,12/10/22 11:48
15,2,2,420,11.1,0,0,0.9,49,53,19.05,19.59,12/10/22 17:48,-1,43.238362,76.889989,12/10/22 11:48
18,2,741,4553,3.79,0.68,0,0.85,34,39,17.86,21.85,12/10/22 17:48,-1,43.237604,76.934758,12/10/22 11:48
11,2,334,1695,8.39,0.72,0,0.72,37,40,19.12,19.87,12/10/22 17:48,-1,43.235258,76.90451,12/10/22 11:48
13,2,285,1378,3.79,0.05,0,0.2,27,31,17.72,20.45,12/10/22 17:48,-1,43.203173,76.86691,12/10/22 11:48
17,2,802,4429,10.3,0,0,1.02,59,69,19.26,22.04,12/10/22 17:48,-1,43.241658,76.93755,12/10/22 11:48
19,2,9,450,6.8,6.01,0,0.21,38,51,17.54,24.31,12/10/22 17:48,-1,43.212825,76.920813,12/10/22 11:48
10,2,781,5779,9,5.63,0,0.65,53,54,19.26,21.98,12/10/22 17:48,-1,43.214086,76.898003,12/10/22 11:48
12,2,780,4571,9.5,0,0,0.65,43,50,18.37,20.98,12/10/22 17:48,-1,43.199581,76.894464,12/10/22 11:48
14,2,337,1724,16.29,5.32,0,1.09,78,92,18.86,23.34,12/10/22 17:48,-1,43.24417,76.915991,12/10/22 11:48
15,2,2,420,11.1,0,0,0.9,49,53,19.04,19.48,12/10/22 17:48,-1,43.238362,76.889989,12/10/22 11:48
18,2,741,4553,3.79,0.68,0,0.17,34,39,17.85,21.86,12/10/22 17:48,-1,43.237604,76.934758,12/10/22 11:48
11,2,334,1695,8.39,0.72,0,0,37,40,19.11,19.87,12/10/22 17:48,-1,43.235258,76.90451,12/10/22 11:48
13,2,285,1378,3.79,0.05,0,0.2,27,31,17.71,20.48,12/10/22 17:48,-1,43.203173,76.86691,12/10/22 11:48
17,2,802,4429,10.3,0,0,1.02,59,69,19.26,22.01,12/10/22 17:48,-1,43.241658,76.93755,12/10/22 11:48
19,2,9,450,6.8,6.01,0,0.21,38,51,17.54,24.33,12/10/22 17:48,-1,43.212825,76.920813,12/10/22 11:48
10,2,781,5779,9,5.63,0,0.65,53,54,19.26,22.01,12/10/22 17:48,-1,43.214086,76.898003,12/10/22 11:48
12,2,780,4571,9.6,0,0,0.64,46,48,18.37,20.93,12/10/22 17:48,-1,43.199581,76.894464,12/10/22 11:48
14,2,337,1724,16.29,5.32,0,1.09,78,92,18.85,23.36,12/10/22 17:48,-1,43.24417,76.915991,12/10/22 11:48
15,2,2,420,11.1,0,0,0.9,49,53,19.04,19.3,12/10/22 17:48,-1,43.238362,76.889989,12/10/22 11:48
18,2,741,4553,3.79,0.67,0,0.85,34,39,17.86,21.88,12/10/22 17:48,-1,43.237604,76.934758,12/10/22 11:48
11,2,334,1695,8.3,0.72,0,0.72,37,40,19.11,19.86,12/10/22 17:48,-1,43.235258,76.90451,12/10/22 11:48
13,2,285,1378,3.79,0.05,0,0.2,27,31,17.71,20.46,12/10/22 17:48,-1,43.203173,76.86691,12/10/22 11:48
17,2,802,4429,10.3,0,0,1.02,59,69,19.26,21.96,12/10/22 17:48,-1,43.241658,76.93755,12/10/22 11:48
19,2,9,450,6.8,6.01,0,0,38,51,17.55,24.37,12/10/22 17:48,-1,43.212825,76.920813,12/10/22 11:48
10,2,781,5779,9,5.61,0,0.65,53,54,19.25,22,12/10/22 17:48,-1,43.214086,76.898003,12/10/22 11:48
12,2,780,4571,9.69,0,0,0.64,46,48,18.36,20.92,12/10/22 17:48,-1,43.199581,76.894464,12/10/22 11:48
14,2,337,1724,16.39,5.32,0,1.08,78,92,18.84,23.32,12/10/22 17:48,-1,43.24417,76.915991,12/10/22 11:48
15,2,2,420,11.1,0,0,0.91,49,53,19.04,19.22,12/10/22 17:48,-1,43.238362,76.889989,12/10/22 11:48
16,2,317,3022,10.6,5.23,0,0,45,45,19.44,19.51,12/10/22 17:48,-1,43.246817,76.877159,12/10/22 11:48
18,2,741,4553,3.79,0.67,0,0.85,34,39,17.86,21.9,12/10/22 17:48,-1,43.237604,76.934758,12/10/22 11:48
11,2,334,1695,8.3,0.72,0,0,37,40,19.11,19.84,12/10/22 17:48,-1,43.235258,76.90451,12/10/22 11:48
13,2,285,1378,3.79,0.05,0,0.19,27,31,17.7,20.45,12/10/22 17:48,-1,43.203173,76.86691,12/10/22 11:48
17,2,802,4429,10.3,0,0,1.02,59,69,19.26,21.91,12/10/22 17:48,-1,43.241658,76.93755,12/10/22 11:48
19,2,9,450,6.8,6.01,0,0.21,38,51,17.55,24.38,12/10/22 17:48,-1,43.212825,76.920813,12/10/22 11:48
10,2,781,5779,8.89,5.61,0,0.65,53,54,19.25,22.07,12/10/22 17:48,-1,43.214086,76.898003,12/10/22 11:48
12,2,780,4571,9.69,0,0,0.64,46,48,18.36,20.92,12/10/22 17:48,-1,43.199581,76.894464,12/10/22 11:48
14,2,337,1724,16.39,5.32,0,0,78,92,18.83,23.25,12/10/22 17:48,-1,43.24417,76.915991,12/10/22 11:48
15,2,2,420,11.19,0,0,0.91,49,53,19.03,19.21,12/10/22 17:48,-1,43.238362,76.889989,12/10/22 11:48
18,2,741,4553,3.79,0.67,0,0.18,34,39,17.86,21.94,12/10/22 17:48,-1,43.237604,76.934758,12/10/22 11:48
11,2,334,1695,8.3,0.73,0,0.72,37,40,19.11,19.81,12/10/22 17:48,-1,43.235258,76.90451,12/10/22 11:48
13,2,285,1378,3.79,0.05,0,0.13,27,31,17.7,20.45,12/10/22 17:48,-1,43.203173,76.86691,12/10/22 11:48
17,2,802,4429,10.3,0,0,1.02,59,69,19.26,21.86,12/10/22 17:48,-1,43.241658,76.93755,12/10/22 11:48
19,2,9,450,6.8,6.01,0,0.22,38,51,17.53,24.38,12/10/22 17:48,-1,43.212825,76.920813,12/10/22 11:48
10,2,781,5779,8.89,5.61,0,0.65,53,54,19.24,22.13,12/10/22 17:48,-1,43.214086,76.898003,12/10/22 11:48
12,2,780,4571,9.69,0,0,0.64,46,48,18.35,20.91,12/10/22 17:48,-1,43.199581,76.894464,12/10/22 11:48
14,2,337,1724,16.39,5.32,0,1.08,78,92,18.82,23.17,12/10/22 17:48,-1,43.24417,76.915991,12/10/22 11:48
15,2,2,420,11.19,0,0,0.91,50,59,19.03,19.2,12/10/22 17:48,-1,43.238362,76.889989,12/10/22 11:48
18,2,741,4553,3.79,0.66,0,0.85,38,48,17.86,21.98,12/10/22 17:48,-1,43.237604,76.934758,12/10/22 11:48
11,2,334,1695,8.3,0.73,0,0.72,37,40,19.1,19.81,12/10/22 17:48,-1,43.235258,76.90451,12/10/22 11:48
13,2,285,1378,3.79,0.05,0,0.19,27,31,17.7,20.44,12/10/22 17:48,-1,43.203173,76.86691,12/10/22 11:48
17,2,802,4429,10.3,0,0,1.01,59,69,19.26,21.81,12/10/22 17:48,-1,43.241658,76.93755,12/10/22 11:48
19,2,9,450,6.8,6.01,0,0.22,38,51,17.53,24.39,12/10/22 17:48,-1,43.212825,76.920813,12/10/22 11:48
10,2,781,5779,8.89,5.61,0,0,53,54,19.22,22.21,12/10/22 17:48,-1,43.214086,76.898003,12/10/22 11:48
12,2,780,4571,9.8,0,0,0.64,46,48,18.34,20.97,12/10/22 17:48,-1,43.199581,76.894464,12/10/22 11:48
14,2,337,1724,16.39,5.32,0,1.08,78,92,18.82,23.08,12/10/22 17:48,-1,43.24417,76.915991,12/10/22 11:48
15,2,2,420,11.19,0,0,0.91,50,59,19.02,19.25,12/10/22 17:48,-1,43.238362,76.889989,12/10/22 11:48
18,2,741,4553,3.79,0.66,0,0.18,38,48,17.86,22.05,12/10/22 17:48,-1,43.237604,76.934758,12/10/22 11:48
11,2,334,1695,8.3,0.74,0,0,37,40,19.1,19.78,12/10/22 17:48,-1,43.235258,76.90451,12/10/22 11:48
13,2,285,1378,3.79,0.05,0,0.13,27,31,17.69,20.45,12/10/22 17:48,-1,43.203173,76.86691,12/10/22 11:48
10,2,781,5779,8.89,5.59,0,0.65,53,54,19.21,22.3,12/10/22 17:48,-1,43.214086,76.898003,12/10/22 11:48
12,2,780,4571,9.89,0,0,0.64,46,48,18.34,21.02,12/10/22 17:48,-1,43.199581,76.894464,12/10/22 11:48
14,2,337,1724,16.39,5.3,0,1.08,78,92,18.81,23.03,12/10/22 17:48,-1,43.24417,76.915991,12/10/22 11:48
15,2,2,420,11.19,0,0,0.91,50,59,19.02,19.32,12/10/22 17:48,-1,43.238362,76.889989,12/10/22 11:48
17,2,802,4429,10.3,0,0,1.01,59,69,19.26,21.77,12/10/22 17:48,-1,43.241658,76.93755,12/10/22 11:48
18,2,741,4553,3.79,0.66,0,0.85,38,48,17.86,22.16,12/10/22 17:48,-1,43.237604,76.934758,12/10/22 11:48
11,2,334,1695,8.3,0.74,0,0.71,37,40,19.09,19.79,12/10/22 17:48,-1,43.235258,76.90451,12/10/22 11:48
13,2,285,1378,3.79,0.05,0,0.19,27,31,17.68,20.42,12/10/22 17:48,-1,43.203173,76.86691,12/10/22 11:48
19,2,9,450,6.8,6.01,0,0.22,38,51,17.53,24.38,12/10/22 17:48,-1,43.212825,76.920813,12/10/22 11:48
10,2,781,5779,8.89,5.59,0,0,53,54,19.21,22.39,12/10/22 17:48,-1,43.214086,76.898003,12/10/22 11:48
12,2,780,4571,10,0,0,0.64,46,48,18.33,21.08,12/10/22 17:48,-1,43.199581,76.894464,12/10/22 11:48
14,2,337,1724,16.29,5.3,0,1.08,78,92,18.81,23.09,12/10/22 17:48,-1,43.24417,76.915991,12/10/22 11:48
15,2,2,420,11.19,0,0,0.91,50,59,19.03,19.36,12/10/22 17:48,-1,43.238362,76.889989,12/10/22 11:48
17,2,802,4429,10.3,0,0,1.01,59,69,19.26,21.75,12/10/22 17:48,-1,43.241658,76.93755,12/10/22 11:48
18,2,741,4553,3.79,0.64,0,0.19,38,48,17.86,22.27,12/10/22 17:48,-1,43.237604,76.934758,12/10/22 11:48
11,2,334,1695,8.3,0.75,0,0,37,40,19.09,19.78,12/10/22 17:48,-1,43.235258,76.90451,12/10/22 11:48
13,2,285,1378,3.79,0.05,0,0.13,27,31,17.68,20.45,12/10/22 17:48,-1,43.203173,76.86691,12/10/22 11:48
19,2,9,450,6.8,6.01,0,0,38,51,17.52,24.36,12/10/22 17:48,-1,43.212825,76.920813,12/10/22 11:48
10,2,781,5779,8.8,5.59,0,0.65,53,54,19.2,22.5,12/10/22 17:48,-1,43.214086,76.898003,12/10/22 11:48
12,2,780,4571,10.1,0,0,0.64,46,48,18.32,21.22,12/10/22 17:48,-1,43.199581,76.894464,12/10/22 11:48
14,2,337,1724,16.29,5.3,0,1.08,78,92,18.81,23.16,12/10/22 17:48,-1,43.24417,76.915991,12/10/22 11:48
15,2,2,420,11.19,0,0,0.92,50,59,19.04,19.42,12/10/22 17:48,-1,43.238362,76.889989,12/10/22 11:48
17,2,802,4429,10.3,0,0,1.01,59,69,19.26,21.74,12/10/22 17:48,-1,43.241658,76.93755,12/10/22 11:48
18,2,741,4553,3.79,0.64,0,0.85,38,48,17.86,22.3,12/10/22 17:48,-1,43.237604,76.934758,12/10/22 11:48
11,2,334,1695,8.3,0.75,0,0.71,37,40,19.09,19.77,12/10/22 17:48,-1,43.235258,76.90451,12/10/22 11:48
13,2,285,1378,3.79,0.05,0,0.19,27,31,17.67,20.46,12/10/22 17:48,-1,43.203173,76.86691,12/10/22 11:48
19,2,9,450,6.8,6.01,0,0.22,38,51,17.52,24.36,12/10/22 17:48,-1,43.212825,76.920813,12/10/22 11:48
10,2,781,5779,8.8,5.59,0,0,53,54,19.2,22.56,12/10/22 17:48,-1,43.214086,76.898003,12/10/22 11:48
12,2,780,4571,10.19,0,0,0.64,46,48,18.31,21.4,12/10/22 17:48,-1,43.199581,76.894464,12/10/22 11:48
14,2,337,1724,16.29,5.3,0,1.08,78,92,18.81,23.17,12/10/22 17:48,-1,43.24417,76.915991,12/10/22 11:48
15,2,2,420,11.19,0,0,0.92,50,59,19.02,19.48,12/10/22 17:48,-1,43.238362,76.889989,12/10/22 11:48
16,2,317,3022,10.39,5.23,0,0.73,45,45,19.5,19.45,12/10/22 17:48,-1,43.246817,76.877159,12/10/22 11:48
17,2,802,4429,10.3,0,0,1.01,59,69,19.26,21.76,12/10/22 17:48,-1,43.241658,76.93755,12/10/22 11:48
18,2,741,4553,3.79,0.64,0,0.85,38,48,17.86,22.29,12/10/22 17:48,-1,43.237604,76.934758,12/10/22 11:48
11,2,334,1695,8.3,0.75,0,0,37,40,19.08,19.77,12/10/22 17:48,-1,43.235258,76.90451,12/10/22 11:48
13,2,285,1378,3.79,0.05,0,0.19,27,31,17.66,20.48,12/10/22 17:48,-1,43.203173,76.86691,12/10/22 11:48
19,2,9,450,6.8,6.01,0,0.22,38,51,17.52,24.35,12/10/22 17:48,-1,43.212825,76.920813,12/10/22 11:48
10,2,781,5779,8.8,5.59,0,0.64,53,54,19.19,22.59,12/10/22 17:48,-1,43.214086,76.898003,12/10/22 11:48
12,2,780,4571,10.19,0,0,0.64,46,48,18.29,21.53,12/10/22 17:48,-1,43.199581,76.894464,12/10/22 11:48
14,2,337,1724,16.29,5.3,0,1.08,78,92,18.81,23.13,12/10/22 17:48,-1,43.24417,76.915991,12/10/22 11:48
15,2,2,420,11.19,0,0,0.92,50,59,19.03,19.49,12/10/22 17:48,-1,43.238362,76.889989,12/10/22 11:48
17,2,802,4429,10.3,0,0,1.01,64,72,19.27,21.73,12/10/22 17:48,-1,43.241658,76.93755,12/10/22 11:48
18,2,741,4553,3.79,0.64,0,0.85,38,48,17.87,22.29,12/10/22 17:48,-1,43.237604,76.934758,12/10/22 11:48
11,2,334,1695,8.3,0.76,0,0.71,37,40,19.08,19.76,12/10/22 17:48,-1,43.235258,76.90451,12/10/22 11:48
13,2,285,1378,3.79,0.05,0,0.13,37,40,17.66,20.51,12/10/22 17:48,-1,43.203173,76.86691,12/10/22 11:48
19,2,9,450,6.8,6.01,0,0,43,54,17.51,24.35,12/10/22 17:48,-1,43.212825,76.920813,12/10/22 11:48
10,2,781,5779,8.8,5.59,0,0.64,53,54,19.18,22.56,12/10/22 17:48,-1,43.214086,76.898003,12/10/22 11:48
12,2,780,4571,10.3,0,0,0.64,46,48,18.29,21.58,12/10/22 17:48,-1,43.199581,76.894464,12/10/22 11:48
14,2,337,1724,16.29,5.3,0,1.08,78,92,18.8,23.07,12/10/22 17:48,-1,43.24417,76.915991,12/10/22 11:48
15,2,2,420,11.19,0,0,0.92,50,59,19.03,19.47,12/10/22 17:48,-1,43.238362,76.889989,12/10/22 11:48
18,2,741,4553,3.79,0.64,0,0.85,38,48,17.88,22.29,12/10/22 17:48,-1,43.237604,76.934758,12/10/22 11:48
11,2,334,1695,8.3,0.76,0,0,37,40,19.08,19.76,12/10/22 17:48,-1,43.235258,76.90451,12/10/22 11:48
13,2,285,1378,3.79,0.05,0,0.19,37,40,17.66,20.54,12/10/22 17:48,-1,43.203173,76.86691,12/10/22 11:48
19,2,9,450,6.8,6.01,0,0.22,43,54,17.51,24.38,12/10/22 17:48,-1,43.212825,76.920813,12/10/22 11:48
10,2,781,5779,8.8,5.61,0,0.64,53,54,19.17,22.53,12/10/22 17:48,-1,43.214086,76.898003,12/10/22 11:48
12,2,780,4571,10.39,0,0,0.64,46,48,18.27,21.58,12/10/22 17:48,-1,43.199581,76.894464,12/10/22 11:48
14,2,337,1724,16.2,5.3,0,0,78,92,18.8,23.05,12/10/22 17:48,-1,43.24417,76.915991,12/10/22 11:48
15,2,2,420,11.19,0,0,0.92,50,59,19.04,19.46,12/10/22 17:48,-1,43.238362,76.889989,12/10/22 11:48
17,2,802,4429,10.3,0,0,1.01,64,72,19.26,21.71,12/10/22 17:48,-1,43.241658,76.93755,12/10/22 11:48
18,2,741,4553,3.79,0.64,0,0.85,38,48,17.88,22.25,12/10/22 17:48,-1,43.237604,76.934758,12/10/22 11:48
11,2,334,1695,8.3,0.76,0,0.7,42,49,19.08,19.75,12/10/22 17:48,-1,43.235258,76.90451,12/10/22 11:48
13,2,285,1378,3.79,0.05,0,0.13,37,40,17.66,20.6,12/10/22 17:48,-1,43.203173,76.86691,12/10/22 11:48
19,2,9,450,6.8,6.01,0,0.21,43,54,17.51,24.41,12/10/22 17:48,-1,43.212825,76.920813,12/10/22 11:48
10,2,781,5779,8.8,5.59,0,0.64,53,54,19.15,22.49,12/10/22 17:48,-1,43.214086,76.898003,12/10/22 11:48
14,2,337,1724,16.2,5.32,0,1.08,78,92,18.8,23.08,12/10/22 17:48,-1,43.24417,76.915991,12/10/22 11:48
15,2,2,420,11.19,0,0,0.92,50,59,19.04,19.43,12/10/22 17:48,-1,43.238362,76.889989,12/10/22 11:48
17,2,802,4429,10.39,0,0,1.01,64,72,19.27,21.69,12/10/22 17:48,-1,43.241658,76.93755,12/10/22 11:48
18,2,741,4553,3.79,0.63,0,0.85,38,48,17.88,22.21,12/10/22 17:48,-1,43.237604,76.934758,12/10/22 11:48
11,2,334,1695,8.3,0.77,0,0.7,42,49,19.07,19.76,12/10/22 17:48,-1,43.235258,76.90451,12/10/22 11:48
13,2,285,1378,3.79,0.05,0,0.19,37,40,17.66,20.65,12/10/22 17:48,-1,43.203173,76.86691,12/10/22 11:48
19,2,9,450,6.8,6.01,0,0.21,43,54,17.51,24.43,12/10/22 17:48,-1,43.212825,76.920813,12/10/22 11:48
10,2,781,5779,8.8,5.59,0,0,53,54,19.14,22.43,12/10/22 17:48,-1,43.214086,76.898003,12/10/22 11:48
12,2,780,4571,10.39,0,0,0.64,46,48,18.28,21.56,12/10/22 17:48,-1,43.199581,76.894464,12/10/22 11:48
14,2,337,1724,16.2,5.32,0,0,54,57,18.8,23.06,12/10/22 17:48,-1,43.24417,76.915991,12/10/22 11:48
15,2,2,420,11.19,0,0,0.92,50,59,19.04,19.4,12/10/22 17:48,-1,43.238362,76.889989,12/10/22 11:48
17,2,802,4429,10.39,0,0,1.01,64,72,19.26,21.66,12/10/22 17:48,-1,43.241658,76.93755,12/10/22 11:48
